n,abr_type,height_before,height_after,insert_time,search_time,delete_time
6610,flag,29,25,3.1019422024612165e-06,1.5207793170691528e-06,3.1071814018813215e-06
6710,flag,28,23,2.9439204661115168e-06,1.517610871258005e-06,3.065344354107803e-06
6810,flag,29,27,2.790434831136512e-06,1.3123320430233205e-06,3.005267200436725e-06
6910,flag,25,22,2.8904362331648224e-06,1.3085280628523455e-06,2.846691335007028e-06
7010,flag,23,21,2.8363585337212645e-06,1.3486562434045534e-06,3.2246773881293897e-06
7110,flag,23,21,2.951919664003109e-06,1.2654914786698212e-06,2.994362947426731e-06
7210,flag,28,26,3.0222202941201184e-06,1.5089479330880467e-06,3.038775607554228e-06
7310,flag,26,25,3.006513709213095e-06,1.4223828588171932e-06,3.182886650824209e-06
7410,flag,31,27,3.07767737576442e-06,1.722977144403488e-06,3.1511645069607367e-06
7510,flag,28,26,2.8396832848611297e-06,1.3539628334570226e-06,2.977947366066101e-06
7610,flag,27,23,2.958744408010914e-06,1.5049397610302004e-06,3.0254674995259537e-06
7710,flag,28,26,2.9238838524710528e-06,1.4417767896043973e-06,3.13907806806978e-06
7810,flag,26,22,3.0054286513794694e-06,1.5094703786531524e-06,2.971927509694342e-06
7910,flag,27,23,2.933073290964814e-06,1.4160912565838436e-06,2.9073594413995933e-06
8010,flag,27,26,2.951761505268772e-06,1.3996158195671451e-06,2.9929779188087396e-06
8110,flag,26,22,2.815067808218096e-06,1.3365915202464332e-06,2.964716757949348e-06
8210,flag,30,22,2.9768505616584253e-06,1.4963103398860537e-06,3.019627373483356e-06
8310,flag,27,23,2.865055305985797e-06,1.323326954078174e-06,2.931474387842488e-06
8410,flag,27,23,2.9292471164290324e-06,1.3554788747296185e-06,2.864034161300377e-06
8510,flag,27,23,3.0014885938511974e-06,1.4033311718835505e-06,3.0249557344539635e-06
8610,flag,27,27,2.9213351964611134e-06,1.3259999016582063e-06,2.883023411093082e-06
8710,flag,29,22,2.9418598243763987e-06,1.3932930214156107e-06,3.1704664357418326e-06
8810,flag,29,24,2.9127165451889106e-06,1.357800915886079e-06,2.8522779791622433e-06
8910,flag,26,23,3.0351252134035937e-06,1.4495573646682906e-06,3.029497874991572e-06
9010,flag,27,23,2.924335535761967e-06,1.4320947819804722e-06,3.0907564724766824e-06
9110,flag,26,24,3.0175336779435396e-06,1.5178134196371536e-06,3.0676388358425683e-06
9210,flag,24,24,2.9423027063692115e-06,1.3879723199559317e-06,2.923935809831154e-06
9310,flag,25,23,2.9861177990051e-06,1.3351906944459572e-06,2.9695060323192107e-06
9410,flag,26,25,2.950343733504353e-06,1.4346816814745684e-06,3.0103522582550038e-06
9510,flag,27,21,3.1278857057693137e-06,1.5487818544202106e-06,2.9277956055321546e-06
9610,flag,27,23,2.8665482690765126e-06,1.3551802322752936e-06,2.817330291167411e-06
9710,flag,26,23,2.8544253597268325e-06,1.4067679173683693e-06,2.911242563665743e-06
9810,flag,27,22,2.867023621364628e-06,1.5257327456126369e-06,2.901517426483489e-06
9910,flag,29,24,2.9453061638168832e-06,1.4444616420242267e-06,2.961971154482122e-06
10,abr,5,4,1.1500051186885685e-06,,
110,abr,15,11,1.2621946175718997e-06,1.185716384844411e-06,2.3619047299559625e-06
210,abr,15,15,1.3240967373677854e-06,1.2256406569996705e-06,2.612500247778371e-06
310,abr,21,15,1.400862700016848e-06,1.2049186196117128e-06,2.668853457940773e-06
410,abr,17,15,1.4362742232609225e-06,1.33589772023977e-06,2.831579829370113e-06
510,abr,23,17,1.4975820733760034e-06,1.3520413111629232e-06,3.078218352390767e-06
610,abr,22,21,1.645378176340082e-06,1.5478258517206363e-06,3.296460423709215e-06
710,abr,22,15,1.5845879614870582e-06,1.2714277545455844e-06,3.0964290739835374e-06
810,abr,28,21,1.5591840779487762e-06,1.2317878218824105e-06,3.0230268365764792e-06
910,abr,31,24,1.7231103008248963e-06,1.5005612879300887e-06,3.3646403748840505e-06
1010,abr,29,18,1.6880057906829864e-06,1.414948501312126e-06,3.5365976389622335e-06
1110,abr,28,23,1.8939467424004229e-06,1.4937790244389949e-06,3.609091204866259e-06
1210,abr,34,23,1.7381758284177295e-06,1.3790797699383114e-06,3.479324862801073e-06
1310,abr,29,22,1.719344364125754e-06,1.2174794806273487e-06,3.5116278549273634e-06
1410,abr,32,23,2.149538856237694e-06,1.5163495707300848e-06,4.012274502487416e-06
1510,abr,37,24,2.11745372468458e-06,1.7037280732607942e-06,4.392856736762487e-06
1610,abr,44,22,2.0386435404384643e-06,1.4250777712161872e-06,4.223125324642752e-06
1710,abr,39,25,2.086271524887718e-06,1.508206671166112e-06,3.7715137015215676e-06
1810,abr,40,25,2.078862978571771e-06,1.4779660512040774e-06,4.0715080022541335e-06
1910,abr,40,22,2.0955117164247305e-06,1.320263905462956e-06,4.383377128189779e-06
2010,abr,45,20,2.120225365916891e-06,1.326196748406746e-06,4.297236324903373e-06
2110,abr,41,26,2.8585680037157807e-06,1.2882638348079762e-06,4.368750279144689e-06
2210,abr,40,26,2.1510777983139686e-06,1.2967057580895284e-06,6.077045988852412e-06
2310,abr,44,30,2.2020900155964733e-06,1.3838846968367662e-06,4.376576471914378e-06
2410,abr,45,28,2.223827620722443e-06,1.42008737853106e-06,4.632142757627127e-06
2510,abr,46,29,2.344365583007049e-06,1.4175987738815153e-06,4.4454361581759295e-06
2610,abr,47,27,2.333869501827176e-06,1.4342625641200944e-06,4.654669343060832e-06
2710,abr,49,28,2.2502341020752825e-06,1.2849714337383362e-06,4.95241630777412e-06
2810,abr,55,30,2.3682526420769498e-06,1.3745027317650361e-06,4.765233036429424e-06
2910,abr,54,36,2.504347902014042e-06,1.6446998036407304e-06,5.6365051334578815e-06
3010,abr,56,31,2.3676663063331365e-06,1.281335580518329e-06,5.069528857280535e-06
3110,abr,54,31,2.3910039905900884e-06,1.3403118560638497e-06,5.462258090002222e-06
3210,abr,57,36,2.449843136584569e-06,1.2836040790622158e-06,5.092675495295115e-06
3310,abr,54,33,2.419776043539177e-06,1.327981550242205e-06,5.2123853823936196e-06
3410,abr,54,35,2.4839059091618254e-06,1.3438568788712401e-06,5.540058960786998e-06
3510,abr,56,29,2.657750247492731e-06,1.4194734527499007e-06,5.666076506667971e-06
3610,abr,56,38,2.5594547962947642e-06,1.3363504358481675e-06,5.7091924632979885e-06
3710,abr,64,37,2.672530543692995e-06,1.5390177610257862e-06,5.8385241990450955e-06
3810,abr,60,35,2.848160452946061e-06,1.4985259754980238e-06,5.89512515112473e-06
3910,abr,59,28,2.8129106565538413e-06,1.3827440813221745e-06,4.772927707520801e-06
4010,abr,67,0,2.7425955242260283e-06,1.3156915032441053e-06,4.498423209490987e-06
4110,abr,70,37,3.11137297415437e-06,1.708205355755173e-06,6.06382440948058e-06
4210,abr,68,44,2.978891476806102e-06,1.4455223724475381e-06,6.476839856453581e-06
4310,abr,67,0,2.8627427988819965e-06,1.4269974513416861e-06,4.178339488121819e-06
4410,abr,73,0,2.849274953401036e-06,1.3729665675899281e-06,4.9038636379092084e-06
4510,abr,72,0,2.9008763345693374e-06,1.3703998909997088e-06,6.1298439579700554e-06
4610,abr,73,0,2.906659143792114e-06,1.4488649342582964e-06,6.596953532089995e-06
4710,abr,77,0,2.943877646925626e-06,1.4187835006335533e-06,5.455340992325959e-06
4810,abr,76,0,3.120874198128944e-06,1.4953490404016388e-06,6.087779446765305e-06
4910,abr,74,0,3.0038995625465066e-06,1.349664386726449e-06,4.122531294933839e-06
5010,abr,80,0,3.1600619237752394e-06,1.3904569512185863e-06,5.847472581720737e-06
5110,abr,80,37,3.154210480487903e-06,1.525420116460546e-06,6.777111699114863e-06
5210,abr,78,0,3.1020341734918258e-06,1.3548158110142304e-06,4.18900269607192e-06
5310,abr,80,0,3.1222513091315146e-06,1.3455345874133138e-06,4.672407654785754e-06
5410,abr,82,0,3.3246700889327802e-06,1.3577668883530333e-06,5.587160541159262e-06
5510,abr,84,0,3.555182137674702e-06,1.4150282918230855e-06,6.073660194846266e-06
5610,abr,79,0,3.2612873913915403e-06,1.3238626227220355e-06,5.859493855938524e-06
5710,abr,89,0,3.3017786499930528e-06,1.3500449802869787e-06,6.076095340263453e-06
5810,abr,81,0,3.2380651733230636e-06,1.2419325988351677e-06,7.094809130777356e-06
5910,abr,85,0,3.4990957354178375e-06,1.6682484992550779e-06,6.580442374065288e-06
6010,abr,99,0,3.6283707828161924e-06,1.7609212647069805e-06,4.577375521748516e-06
6110,abr,89,0,3.585085143484322e-06,1.533588868222864e-06,7.062267244977848e-06
6210,abr,99,0,3.877626789845224e-06,1.4013867539643853e-06,4.681040418627499e-06
6310,abr,94,0,3.4741532075596265e-06,1.5686545647661248e-06,5.595276044238749e-06
6410,abr,91,0,3.598272020566946e-06,1.4222758368421823e-06,4.231659472583139e-06
6510,abr,98,0,3.671777244065968e-06,1.3963338385398577e-06,5.162349631519102e-06
6610,abr,95,0,3.663617115192803e-06,1.5101176070268539e-06,5.832958326957988e-06
6710,abr,96,0,3.6489470847097764e-06,1.5800615410184957e-06,4.260297455808867e-06
6810,abr,102,0,3.648525812909568e-06,1.368745219904949e-06,5.7845509148952716e-06
6910,abr,103,0,3.940025498498109e-06,1.3633283611326704e-06,4.581362804744319e-06
7010,abr,105,0,4.006624066191861e-06,1.325113878922844e-06,6.11240295341325e-06
7110,abr,96,0,4.140485752094267e-06,1.3157047187280893e-06,4.026880899377554e-06
7210,abr,104,0,3.833292865339389e-06,1.4742134691487443e-06,6.027390480960751e-06
7310,abr,103,0,3.993003026759242e-06,1.4554316193043075e-06,5.6730832615533015e-06
7410,abr,115,0,4.083890410500136e-06,1.678214963045801e-06,5.584359175301685e-06
7510,abr,109,0,3.9521236940510155e-06,1.4056948554244334e-06,4.516186447166917e-06
7610,abr,104,0,3.932933632480825e-06,1.4965563540933166e-06,5.244357375734776e-06
7710,abr,115,0,4.118367947426818e-06,1.444682100457591e-06,4.895877553164919e-06
7810,abr,115,0,4.180344590428781e-06,1.509539786064507e-06,4.445018066855317e-06
7910,abr,117,0,4.137638897116358e-06,1.4272608094254258e-06,4.649378399599014e-06
8010,abr,111,0,4.056540463596988e-06,1.432523841488297e-06,6.119698012102144e-06
8110,abr,117,0,4.0995789800251985e-06,1.3795654663723783e-06,4.83181439213185e-06
8210,abr,115,0,4.280763404323754e-06,1.4815560265845966e-06,5.3831899549194595e-06
8310,abr,109,0,4.198815475678287e-06,1.3103816229089026e-06,5.74967711268037e-06
8410,abr,110,0,4.267763533329535e-06,1.3354897441900564e-06,3.5248997109725784e-06
8510,abr,118,0,4.357271799998374e-06,1.4350779128886275e-06,5.1170093785248e-06
8610,abr,114,0,4.353515929535589e-06,1.283067291419656e-06,6.379771098835996e-06
8710,abr,119,0,4.444185704662454e-06,1.3880998043436267e-06,6.2129507915269404e-06
8810,abr,123,0,4.5511637980978305e-06,1.3616043865847226e-06,4.554522855118443e-06
8910,abr,122,0,4.383481228829348e-06,1.3566005121748981e-06,3.6147139722713565e-06
9010,abr,145,0,4.499999983643453e-06,1.3974506023792098e-06,5.051550189299243e-06
9110,abr,122,0,4.796914316760833e-06,1.4450429921388029e-06,3.7183876881198455e-06
9210,abr,124,0,4.636086496682416e-06,1.4101331368973634e-06,3.2772942943014787e-06
9310,abr,121,0,4.593284521321409e-06,1.2744598786626211e-06,4.298858327510885e-06
9410,abr,131,0,4.545226258960342e-06,1.3540556090191884e-06,5.417558460305375e-06
9510,abr,127,0,4.635900383258988e-06,1.4777189143501044e-06,4.988543847042314e-06
9610,abr,126,0,4.608399236122104e-06,1.406223818167331e-06,4.2058436030482855e-06
9710,abr,124,0,4.746726050251151e-06,1.3598588197646356e-06,4.2802681316873325e-06
9810,abr,138,0,6.086003919286777e-06,1.3695013821809467e-06,2.931612862965032e-06
9910,abr,130,0,5.266430510985076e-06,1.50552704444626e-06,6.153586001033307e-06
10,lista,6,6,1.8874998204410076e-06,,
110,lista,10,8,1.663636794546619e-06,1.0842103572366268e-06,1.6263174505806284e-06
210,lista,13,9,1.68757711288444e-06,1.2024989700876177e-06,1.7815783442194133e-06
310,lista,14,10,1.8470834523517018e-06,1.4017232701760429e-06,1.7278688887256334e-06
410,lista,14,9,1.8582557294680229e-06,1.3937498806626536e-06,1.8217947516136635e-06
510,lista,11,8,1.6897433595612455e-06,1.1247534035142547e-06,1.4655917610031784e-06
610,lista,12,7,1.8134735536908633e-06,1.3868418152509422e-06,1.6711354939766306e-06
710,lista,11,7,1.811110720976522e-06,1.2059699928165594e-06,1.4023814675590349e-06
810,lista,12,7,1.7236422330063704e-06,1.2019354354349836e-06,1.3606248103315011e-06
910,lista,12,7,1.9834284986635404e-06,1.3820988695240683e-06,1.538764071268856e-06
1010,lista,11,5,1.8723485811657254e-06,1.2802034125989539e-06,1.3537689149566932e-06
1110,lista,14,6,1.9176602000456063e-06,1.3463766593036156e-06,1.334975928921491e-06
1210,lista,13,3,1.9030234385865834e-06,1.2881859458142004e-06,1.2782059060648467e-06
1310,lista,11,4,1.6891240527523233e-06,1.1033198725687208e-06,1.1077240261824697e-06
1410,lista,15,5,2.082136215669537e-06,1.413533766053729e-06,1.268382755584111e-06
1510,lista,16,1,1.8935483318292887e-06,1.2875005066032625e-06,1.1536231149743865e-06
1610,lista,12,2,1.832236202319746e-06,1.3461779817126122e-06,1.0170972898542401e-06
1710,lista,12,3,1.962974189963667e-06,1.2866261175983672e-06,1.0447528674612166e-06
1810,lista,12,1,1.7509732796443276e-06,1.2032935569414167e-06,9.67131716829613e-07
1910,lista,12,2,1.7399867526061523e-06,1.19889479031457e-06,8.905565159188376e-07
2010,lista,15,1,1.9853690637313293e-06,1.4368835504033736e-06,9.589949662787297e-07
2110,lista,12,0,1.7030402431381473e-06,1.2154822553351976e-06,8.67646817556199e-07
2210,lista,13,1,1.967465042606623e-06,1.2971499117396577e-06,9.278427086135248e-07
2310,lista,12,0,1.6581031271395737e-06,1.2031249038305499e-06,8.015418955994696e-07
2410,lista,16,0,2.1395008652708194e-06,1.3659529465727301e-06,1.0025212234694834e-06
2510,lista,16,0,1.923205239801405e-06,1.3860999048625686e-06,8.836684891270783e-07
2610,lista,16,2,2.05285801746963e-06,1.5511807394818967e-06,9.84862204521958e-07
2710,lista,16,0,1.9654853354791377e-06,1.4017511429609405e-06,8.178708914175148e-07
2810,lista,11,0,1.7953750168357661e-06,1.2745021808316518e-06,8.290322727188268e-07
2910,lista,13,0,1.7978313418636446e-06,1.3060822646835009e-06,7.454547831186592e-07
3010,lista,13,0,1.8157673138134891e-06,1.2827884961278683e-06,7.78211094065219e-07
3110,lista,15,0,1.8149876568991688e-06,1.383735690507348e-06,7.975284072957681e-07
3210,lista,14,0,1.7464200146606176e-06,1.2714513822605734e-06,8.082873373194624e-07
3310,lista,16,1,1.8770881927165407e-06,1.3541729293954302e-06,8.45338302137408e-07
3410,lista,13,0,1.8737989929517632e-06,1.400624201727476e-06,5.890751308415295e-07
3510,lista,14,0,1.82373760109176e-06,1.30123246151908e-06,5.162769878731051e-07
3610,lista,13,0,1.8802841705454746e-06,1.4036726250936735e-06,8.172688416175424e-07
3710,lista,13,0,1.7287814543345756e-06,1.1265587396377087e-06,7.426226416175238e-07
3810,lista,13,0,1.8275862353989985e-06,1.263961402034487e-06,5.6263391517395e-07
3910,lista,11,0,1.743408655553122e-06,1.2069369347202859e-06,8.099323373002002e-07
4010,lista,13,0,1.873566531244649e-06,1.312643581719434e-06,5.498071441205187e-07
4110,lista,16,0,2.0402652056144217e-06,1.539799636253185e-06,5.014098464617465e-07
4210,lista,14,0,1.7884439394144796e-06,1.2949819078784672e-06,5.312013478639225e-07
4310,lista,13,0,1.8957073381761857e-06,1.3811112436132483e-06,5.02984622951268e-07
4410,lista,12,0,1.8359415756520358e-06,1.2508025140567776e-06,5.286384812678806e-07
4510,lista,14,0,1.7579770894856825e-06,1.2503997256447163e-06,4.792002662166837e-07
4610,lista,11,0,1.7447323762286035e-06,1.265919051992377e-06,6.750000512177314e-07
4710,lista,11,0,1.722580763469353e-06,1.2554581300965531e-06,4.780393216079941e-07
4810,lista,14,0,2.0837290125875913e-06,1.465967079387844e-06,4.97790721343144e-07
4910,lista,14,0,1.9629339068138634e-06,1.3330836600386707e-06,4.472741486758671e-07
5010,lista,12,0,1.890742425339738e-06,1.2834687249944687e-06,4.3896688214761877e-07
5110,lista,15,0,1.9326331233900463e-06,1.333989450283387e-06,4.6394072176719255e-07
5210,lista,13,0,1.7157146499203469e-06,1.1736252703163355e-06,5.20666799987835e-07
5310,lista,15,0,1.90062867303068e-06,1.4192196868402577e-06,4.7646638060537977e-07
5410,lista,15,0,1.850302176866819e-06,1.293871708482446e-06,5.446509557393517e-07
5510,lista,15,0,2.0530180301975108e-06,1.5191389948185942e-06,4.2748408228132796e-07
5610,lista,13,0,1.9186890766607167e-06,1.3649908378183964e-06,4.3574998508588376e-07
5710,lista,13,0,1.8219020121021195e-06,1.2587173736730781e-06,4.688506550361625e-07
5810,lista,14,0,1.944604456987616e-06,1.3728458313773944e-06,4.261553922786095e-07
5910,lista,12,0,1.9271976464822397e-06,1.3264683173050685e-06,4.775377325850951e-07
6010,lista,14,0,1.871490925719459e-06,1.4380990649766468e-06,4.529049886245206e-07
6110,lista,12,0,1.74235899334636e-06,1.2242822333714994e-06,4.405141972268048e-07
6210,lista,14,0,1.8030781347502474e-06,1.2537997516776099e-06,3.92158471785473e-07
6310,lista,13,0,1.7619737469666953e-06,1.2212044341572661e-06,4.147855315297112e-07
6410,lista,12,0,1.8596518237222593e-06,1.274934418693461e-06,4.2902305191320985e-07
6510,lista,12,0,1.7483918198493677e-06,1.200084426668217e-06,4.3590720729701144e-07
6610,lista,14,0,1.858343353844855e-06,1.2893289812857837e-06,5.364557101886389e-07
6710,lista,17,0,1.7935713167698962e-06,1.2550491214876227e-06,4.2742466797334434e-07
6810,lista,17,0,1.9906241498160187e-06,1.522097948379399e-06,3.9817897129505753e-07
6910,lista,15,0,1.911437239644447e-06,1.3273340159376126e-06,4.0611334999581587e-07
7010,lista,13,0,1.8130425262786011e-06,1.3168544579119308e-06,3.9002558215346513e-07
7110,lista,12,0,1.7680581738143833e-06,1.1907093351755916e-06,4.2470364427399115e-07
7210,lista,12,0,1.7619125324705164e-06,1.2078217607044632e-06,3.8315478805854887e-07
7310,lista,13,0,1.8266528420127451e-06,1.3239510849503265e-06,3.776698218737361e-07
7410,lista,17,0,2.1488143104887356e-06,1.6135701732405396e-06,3.9085757691445866e-07
7510,lista,12,0,1.7660050710680726e-06,1.2323345380047192e-06,3.640597624589514e-07
7610,lista,14,0,1.8908967194767078e-06,1.3559866976148658e-06,3.7656747817961704e-07
7710,lista,14,0,1.920885004603797e-06,1.361696053684653e-06,3.9020201861818397e-07
7810,lista,14,0,1.9035070077784173e-06,1.3205844420874132e-06,4.1454445724167414e-07
7910,lista,13,0,1.8991202252912662e-06,1.2969121001305918e-06,4.027170619597938e-07
8010,lista,14,0,1.9469336441264036e-06,1.4070422165322377e-06,3.6815189874973224e-07
8110,lista,12,0,1.7423610446433037e-06,1.2134359639018455e-06,3.861310913952134e-07
8210,lista,14,0,1.8332038754791804e-06,1.3389424737638941e-06,4.16556917934819e-07
8310,lista,11,0,1.7759510703887178e-06,1.212316987576054e-06,3.272626464480554e-07
8410,lista,13,0,1.941475209155228e-06,1.3518473244555469e-06,3.3960893656645346e-07
8510,lista,17,0,1.8419434870439858e-06,1.2740873643751677e-06,3.764608938687835e-07
8610,lista,15,0,1.7728266445168806e-06,1.253459712165931e-06,3.450082515607054e-07
8710,lista,12,0,1.7498354858019693e-06,1.1492383830637502e-06,3.6498953951963503e-07
8810,lista,12,0,1.8291988465714313e-06,1.2856798321768371e-06,3.7021426047500107e-07
8910,lista,14,0,1.873503150419071e-06,1.300411976819091e-06,3.5539164923146997e-07
9010,lista,12,0,1.8541484896170468e-06,1.3045093526705689e-06,3.2918092866779714e-07
9110,lista,12,0,1.7515056943204522e-06,1.1953393792330584e-06,3.4982289948819276e-07
9210,lista,12,0,1.754238217690459e-06,1.2005656658423163e-06,3.2547747103030383e-07
9310,lista,16,0,2.0077715797252377e-06,1.4785159448495376e-06,3.3105040491614403e-07
9410,lista,14,0,1.9511980389392235e-06,1.3713561222720155e-06,3.6684177820756385e-07
9510,lista,12,0,1.8073777485217287e-06,1.2105789647711429e-06,3.506659919768357e-07
9610,lista,12,0,1.853066536384445e-06,1.247123190106972e-06,3.551002392716902e-07
9710,lista,12,0,1.82189702412317e-06,1.2842984305307012e-06,3.3248054225825604e-07
